initial_x,initial_y,yield_curve_pc1_risk_factor,yield_curve_pc2_risk_factor,yield_curve_pc3_risk_factor,stock_vola_risk_factor,credit_default_rf,mortality_risk_factor,base_lapse_risk_factor,mass_lapse_risk_factor
-0.0024794672225091,0.0007035188618939,0.0318363141853454,-0.0043979492887819,0.0178473138164892,0.0212966669086861,0.984676781077998,0.932143916575546,0.959815992395209,0.971437305828627
0.0141860630373294,-0.0182892786091167,0.035097300146939,0.0356007123233711,-0.0102797996208265,0.0326839158988789,0.966353307095473,1.21421573033829,0.838040742488799,0.996293744437637
-0.0185912139144181,0.0218739338240651,-0.0553632976241193,-0.0035854008965169,-0.0279081838163516,-0.0438997900696821,0.849725176338949,1.02539380098885,0.89291732959092,0.931595672943393
0.0063602125233342,-0.0063384204951378,-0.078725257160116,-0.0186577205234665,-0.0049792879414087,-0.0753369565483891,0.882674960390289,0.979513757483431,0.764632457777735,0.928888024690343
0.0066936531465697,-0.0087087920654749,-0.0192341668164723,-0.0437968417872104,0.0334229153374997,0.0609919774512201,0.988212562109223,1.12792438176716,0.750855320005391,0.924845119915075
-0.0053820501878337,0.0076010232170924,0.022834626167009,-0.0031131264074799,0.0058140264981694,0.0341437176805886,0.987588857298274,0.986741136784091,0.9051534387087,0.944995448100013
-0.0111843724985637,0.0124091473573277,-0.0948170772075022,-0.0036801011449654,-0.0153300219722527,-0.019426677385557,0.969383530544596,0.997440343521112,0.898249073063928,0.98370879635996
-0.0056717145054585,0.0092142728993921,-0.0294627643055579,0.0206108422968697,-0.010141316916557,-0.110961342781334,0.896412614014231,1.1752520048767,1.13849561239429,0.832987348322639
-0.0135533144622317,0.0162598306672757,0.120274933827591,0.0013737453872069,0.0079079378525842,0.140535659695319,0.998081874564622,1.07614083706972,1.2422359215161,0.998018326902708
0.0045330778655176,-0.0041678995260115,0.0292153514390807,-0.0229893582097528,0.0012916187622751,0.0861502939743852,0.999762891362767,1.10765607688385,1.06006915229955,0.897642955013673
0.0188402000010955,-0.024911619263935,0.0200861345687388,-0.0092446850828328,0.0560625411060815,0.0775687037636873,0.967126635376453,0.950135096386898,1.18643066266693,0.961377921443096
0.0064917839011187,-0.0096134941771993,-0.0695287649600061,0.0148246628872838,-0.0110095904111275,0.0484123444742883,0.986741613772824,1.12095859268599,0.812262852059479,0.984041099888459
0.0187787539021332,-0.0215830029131705,0.0789567078298795,0.0186513345502239,-0.0303990622960869,0.0785515964975554,0.994266326565666,1.00594537148372,1.23987421050387,0.98676307236379
0.0107524618415808,-0.0156761557899683,0.0303449181760587,0.0367445895792504,-0.0026671036722179,0.0356650791103562,0.938391113627196,0.915693427034629,1.11714855982448,0.946666374651872
-0.0090044027127085,0.0108708701755522,-0.027969385726117,-0.0075484108399755,-0.0036145712255184,-0.103167664464841,0.960124429314815,1.07587948479478,1.11039114471921,0.923558445139106
0.0014331364224079,-0.0045762026403052,-0.0355791616341251,0.002536465866255,-0.0203439108098809,-0.0175154063035182,0.958201933325191,1.0388676531248,1.1730630971011,0.995381526708414
0.0120911545892868,-0.0168433588051835,-0.0316189923043986,-0.0094292853113594,0.0027450200701271,0.0149692802229913,0.847619122371038,1.13896549628212,0.897897733207296,0.859487134302792
-0.0022505437741253,0.0029029709731594,-0.0028890882916368,0.0084513806268619,0.0009538563585331,0.0667454824625834,0.989424370988053,1.02449296011985,1.07178677766345,0.9676721858827
-0.003778574601979,0.004308819684715,-0.0338729706480871,0.0297508598209222,-0.0045036623223158,0.0533689617074478,0.985888601418933,0.92480610389414,0.966662136354497,0.984011855071115
-0.0102002872093917,0.0133831665212071,-0.0968430388503554,-0.0216286113416319,-0.0050623196417885,0.0331837349287467,0.902879450598694,1.01651899269534,0.863727082282672,0.857620865144447
-0.012317521516392,0.0174724048279329,-0.0652221356839905,0.013266144941152,0.0077988841438221,0.0822195013062353,0.982083055409592,1.02573768419623,1.03417979865613,0.937891559569472
-0.020115463343524,0.0243431670528066,-0.117397472065084,-0.0017131308538091,-0.0284438333362957,0.0038155013489825,0.958244102285707,0.939447664382663,0.958897993073964,0.953558770224567
0.0048443236063362,-0.0082062301798903,-0.0019037373784032,-0.0094936793756869,-0.0024720322883205,0.0430034964014488,0.998349028311325,0.885961114080769,0.816918538513025,0.969263001067295
0.0174113824026055,-0.0186804305949297,-0.099817331768719,0.023535604101182,0.0155417962269936,0.0311296900027306,0.904881930213998,1.01914845972455,1.36400717247498,0.888467609483218
-0.0052592031227208,0.0049824538750157,-0.0077728288963854,-0.0180117602227316,-0.0058409476944644,-0.0872406588508639,0.853993658276121,0.937633411210646,0.820719462462407,0.809384155449217
-0.0064283917779492,0.0069856908319578,0.119259043064298,0.0004045966155995,-0.0223694237095663,-0.0674376088700304,0.832855059771537,0.914697620493408,1.05291333808217,0.921899229111035
